"text","hashtags","sentiment"
"failure state government government late react corona visible threat starvation unemployment certain corporates survive middle class family crushed government dont know actual survival cost family india","[]","-0.30833333333333335"
"sir ji sant shri asharamji bapu worked welfare society 50 years age 84 years need early release account pandemic corona virus spread india ","[]","0.5"
"corona virus started nigeria leaders would taken families overseas amp leave us fate","[]","0"
"right sir senior citizens age group 60 years prone corona virus disease hence demand government immediately ","[]","0.2619047619047619"
"right cue first coronavirus racism experience going walk bloke yells hard stay 1 5m away lot taking feel like ive baptised post corona australia ","[]","0.10218253968253967"
"_et impact corona jihad ","[]","0"
"shekhar gupta s theprint claims govt may extend lockdown prasar bharati terms fake news","[]","-0.5"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
" ashok kapoor agra shares overcame covid 19 menace via namo app","['MannKiBaat']","0"
"young rebel star contributes 50 lakhs towards tfi s help poor film workers grand total contribution towards relief efforts 4 5 cr hatsoff ","['Prabhas', 'CCC', 'CoronaCrisisCharity']","-0.15000000000000002"
"greg got context talking corona brother ","[]","0"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"last production","['webgl', '3D', 'Covid_19']","0"
"chinese spokesperson sent dm asked call corona virus s response ","['ChineseVirus19', 'ChinaVirus19']","0"
"amazing immigrants u k work long hours even die us rip heroes deaths must vain must insist ppe frontline staff ","[]","0.275"
"lets hope corona fund medical relief use self promotion ","[]","0"
"good morning name dominic vincent reside arigbajo ewekoro ogun state m experiencing symptoms corona virus last two days started sore throat cough two days ago sneezing started last night ","[]","0.7"
"today statistics corona epidemic affected showing elderly vulnerable urge judiciary rajasthan government","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"boomtown rats n t like mondays 19 version den text musste man nichtmal viel ndern pandemic response world gets switched overload nobody s gon na go school today s gon na make us stay home","['Corona', 'COVID']","0"
"agree fishy ","[]","0.2"
"_com controls fromib ministry control fake news paid foreign agencies write whatever want create panic people ca n t booked sedition cases filth rotten journos worse corona virus ","[]","-0.25625"
"eww would still avoid like corona creepy uncle pervy ","[]","-0.78125"
"insane ","[]","-1"
"worldwide status update ","['Covid_19', 'Covid_19', 'Corona', 'SARS_COV_2', 'publichealth', 'health']","0"
"indian government decided anyone already prison 6 years released seeing corona virus sant shree asharamji bapu released ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight actor big heart true pan indian star prabhas","['Prabhas', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"especially small boobs lol","[]","0.15000000000000002"
"corona took ur jobs yall worried mexicans","[]","0"
"dear ji amp ji corona situation control let s create massive small scale industries amp bihar reduce india s dependence china amp reduce states dependence states owe bottom pyramid workforce ","[]","-0.125"
"yet another police force over extending supermarkets asked one adult per household goes shopping thats perfectly reasonable not legislation governments official advice police giving another imaginary power ","[]","0.05"
" for 2 2 trillion cost corona virus stimulus could eliminated income tax every american worker family business instead things like fund kennedy center 25m could lay workers ","[]","0"
"50 000 die flu 327 million comes approx 152 per million 8 per million dying corona today ","[]","0"
"madamji usa following every protocol saying result know number death suspects corona usa situation italy sweden india still stick view modi hater logic works ","[]","0"
"nyc idiots attend corona potluck parties half cases usa nyc ","[]","-0.48333333333333334"
"young rebel star contributes 50 lakhs towards tfi s help poor film workers grand total contribution towards relief efforts 4 5 cr hatsoff ","['Prabhas', 'CCC', 'CoronaCrisisCharity']","-0.15000000000000002"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight actor big heart true pan indian star prabhas","['Prabhas', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"third week online school never happy weekend corona made like mondays wth","[]","0.4"
"corona virus predators co director chevening programme uk collecting funds delhi migrants day triggered migrant exodus extremely suspicious alone acting concert known fcra offenders","[]","0"
"criminals getting parole jail since 7 years due corona concern innocent sant still jail since 6 years even 84 years old s high time","[]","-0.1125"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"corona virus claimed many lives god kept u n ur family alive tell god something","[]","0.3"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"remember corona virus n t exist ","[]","0"
"yes per current knowledge apparently spike proteins less amp virulence less india however still early days stay home","[]","-0.07083333333333333"
"canadian town swastika pressurized change name ww2 refused korauna proudly refuse get name blackened swastika amp corona lost evil connotation say weathered storm ","[]","0.8"
"corona virus predators co director chevening programme uk collecting funds delhi migrants day triggered migrant exodus extremely suspicious alone acting concert known fcra offenders","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
" thank mention","['RT']","0"
"earth sure n t done airports coronavirus came quarantine centres ","[]","0.5"
"sun tv vidumurai sorry corona kondattam tomorrow morning starring many ","[]","0.16666666666666666"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"corona virus smoke screen doesnt mean harmful lets look laws passed amp activity going outside trapped inside worried death could die heart attack right amp theyre gon na rule corona related ","[]","-0.3125"
"man real culprit behind presence corona virus pakistan punished","[]","-0.1"
"right sir corona virus become threat mankind people age groups infected proved highly dangerous old men sant shri asharamji bapu 84 years old isolate ashram ","[]","0.2857142857142857"
"handling state better epidemics rt likes yogi adityanath udhdhav","['Corona']","0.5"
"_thore government also think police personnel thy cntnu duty day night without thinking abt thrself thy cn infected corona virus thy also hv life family children ","['coronawarriors']","0"
"bye bye corona sincerely 2pm","[]","0.5"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"corona re gon na stay another month america eat shorts c eat shorts c bought another month ooh m crushed c bought one got rest 2020 ","[]","0"
"great work colleagues members also look bursary schemes ll keep pushing westminster holyrood cardiff stormont","[]","0.8"
"corona virus smoke screen doesnt mean harmful lets look laws passed amp activity going outside trapped inside worried death could die heart attack right amp theyre gon na rule corona related ","[]","-0.3125"
"bye bye corona sincerely 2pm","[]","0.5"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji 80s enough evidences prove framed fake case conspiracy ","[]","0"
"typical yoruba woman sells drug bus cure found relate please kindly like n retweet say bye bye corona","[]","0.21666666666666667"
